gene	isoname	is_basic
SZRD1	SZRD1-203	1
SZRD1	SZRD1-202	1
SZRD1	SZRD1-201	1
SZRD1	SZRD1-210	1
SPATA21	SPATA21-204	0
SPATA21	SPATA21-201	1
SPATA21	SPATA21-205	1
SPATA21	SPATA21-202	1
SPATA21	SPATA21-206	1
NECAP2	NECAP2-208	1
NECAP2	NECAP2-203	1
NECAP2	NECAP2-201	1
NECAP2	NECAP2-202	1
NBPF1	NBPF1-203	1
NBPF1	NBPF1-204	1
CROCC	CROCC-201	1
CROCC	CROCC-202	0
CROCC	CROCC-207	0
CROCC	CROCC-206	0
MFAP2	MFAP2-201	1
MFAP2	MFAP2-202	1
ATP13A2	ATP13A2-202	1
ATP13A2	ATP13A2-203	1
ATP13A2	ATP13A2-201	1
ATP13A2	ATP13A2-206	0
ATP13A2	ATP13A2-208	0
ATP13A2	ATP13A2-209	0
ATP13A2	ATP13A2-213	0
ATP13A2	ATP13A2-214	0
ATP13A2	ATP13A2-210	0
ATP13A2	ATP13A2-212	0
AL049569.3	AL049569.3-201	1
SDHB	SDHB-201	1
SDHB	SDHB-208	0
SDHB	SDHB-202	0
PADI2	PADI2-202	1
PADI2	PADI2-201	1
PADI1	PADI1-201	1
PADI3	PADI3-201	1
PADI4	PADI4-202	1
PADI4	PADI4-201	1
PADI6	PADI6-201	1
RCC2	RCC2-202	1
RCC2	RCC2-201	1
ARHGEF10L	ARHGEF10L-202	1
ARHGEF10L	ARHGEF10L-204	1
ARHGEF10L	ARHGEF10L-203	1
ACTL8	ACTL8-201	1
ACTL8	ACTL8-202	1
IGSF21	IGSF21-201	1
KLHDC7A	KLHDC7A-201	1
PAX7	PAX7-203	1
PAX7	PAX7-201	1
PAX7	PAX7-202	1
TAS1R2	TAS1R2-201	1
ALDH4A1	ALDH4A1-201	1
ALDH4A1	ALDH4A1-202	1
ALDH4A1	ALDH4A1-206	1
ALDH4A1	ALDH4A1-205	1
ALDH4A1	ALDH4A1-203	0
IFFO2	IFFO2-203	1
IFFO2	IFFO2-201	0
IFFO2	IFFO2-202	0
UBR4	UBR4-203	1
UBR4	UBR4-204	1
UBR4	UBR4-202	1
UBR4	UBR4-201	1
UBR4	UBR4-207	0
UBR4	UBR4-205	0
EMC1	EMC1-207	1
EMC1	EMC1-201	1
EMC1	EMC1-202	1
EMC1	EMC1-210	0
EMC1	EMC1-213	0
MRTO4	MRTO4-201	1
AKR7L	AKR7L-201	1
AKR7A3	AKR7A3-201	1
AKR7A2	AKR7A2-201	1
AKR7A2	AKR7A2-202	0
AKR7A2	AKR7A2-204	0
SLC66A1	SLC66A1-201	1
SLC66A1	SLC66A1-202	1
SLC66A1	SLC66A1-203	1
SLC66A1	SLC66A1-204	0
CAPZB	CAPZB-201	1
CAPZB	CAPZB-202	1
CAPZB	CAPZB-203	1
CAPZB	CAPZB-204	1
CAPZB	CAPZB-214	1
CAPZB	CAPZB-205	1
CAPZB	CAPZB-211	0
MICOS10	MICOS10-211	1
MICOS10	MICOS10-210	1
MICOS10	MICOS10-201	1
NBL1	NBL1-210	1
NBL1	NBL1-205	0
NBL1	NBL1-201	1
NBL1	NBL1-208	0
NBL1	NBL1-214	1
NBL1	NBL1-207	0
NBL1	NBL1-213	1
NBL1	NBL1-202	1
NBL1	NBL1-203	0
NBL1	NBL1-212	1
NBL1	NBL1-206	0
NBL1	NBL1-211	1
NBL1	NBL1-204	0
NBL1	NBL1-209	1
HTR6	HTR6-201	1
TMCO4	TMCO4-201	1
TMCO4	TMCO4-202	1
RNF186	RNF186-201	1
OTUD3	OTUD3-201	1
PLA2G2E	PLA2G2E-201	1
PLA2G2A	PLA2G2A-208	1
PLA2G2A	PLA2G2A-202	1
PLA2G2A	PLA2G2A-201	1
PLA2G5	PLA2G5-201	1
PLA2G2D	PLA2G2D-201	1
PLA2G2D	PLA2G2D-202	1
PLA2G2F	PLA2G2F-201	1
PLA2G2C	PLA2G2C-202	1
PLA2G2C	PLA2G2C-201	1
UBXN10	UBXN10-201	1
VWA5B1	VWA5B1-202	1
VWA5B1	VWA5B1-201	1
VWA5B1	VWA5B1-207	0
VWA5B1	VWA5B1-208	0
CAMK2N1	CAMK2N1-201	1
MUL1	MUL1-201	1
FAM43B	FAM43B-201	1
CDA	CDA-201	1
PINK1	PINK1-201	1
DDOST	DDOST-201	1
DDOST	DDOST-205	1
DDOST	DDOST-202	0
KIF17	KIF17-202	1
KIF17	KIF17-203	1
KIF17	KIF17-201	1
SH2D5	SH2D5-202	1
SH2D5	SH2D5-201	1
SH2D5	SH2D5-203	0
SH2D5	SH2D5-206	0
SH2D5	SH2D5-205	0
SH2D5	SH2D5-207	0
HP1BP3	HP1BP3-210	0
HP1BP3	HP1BP3-201	1
HP1BP3	HP1BP3-203	1
HP1BP3	HP1BP3-207	0
HP1BP3	HP1BP3-208	0
HP1BP3	HP1BP3-205	0
HP1BP3	HP1BP3-202	1
HP1BP3	HP1BP3-209	0
HP1BP3	HP1BP3-206	0
HP1BP3	HP1BP3-204	0
HP1BP3	HP1BP3-211	0
EIF4G3	EIF4G3-204	1
EIF4G3	EIF4G3-201	1
EIF4G3	EIF4G3-212	1
EIF4G3	EIF4G3-205	1
EIF4G3	EIF4G3-214	1
EIF4G3	EIF4G3-202	1
EIF4G3	EIF4G3-208	0
EIF4G3	EIF4G3-206	0
ECE1	ECE1-204	1
ECE1	ECE1-203	1
ECE1	ECE1-214	1
ECE1	ECE1-202	1
ECE1	ECE1-205	1
ECE1	ECE1-201	1
ECE1	ECE1-208	0
ECE1	ECE1-209	0
ECE1	ECE1-211	0
NBPF3	NBPF3-205	1
NBPF3	NBPF3-203	1
NBPF3	NBPF3-202	1
NBPF3	NBPF3-213	1
ALPL	ALPL-204	1
ALPL	ALPL-206	1
ALPL	ALPL-207	1
ALPL	ALPL-203	1
ALPL	ALPL-202	0
RAP1GAP	RAP1GAP-201	1
RAP1GAP	RAP1GAP-205	1
RAP1GAP	RAP1GAP-204	1
RAP1GAP	RAP1GAP-206	1
RAP1GAP	RAP1GAP-212	1
RAP1GAP	RAP1GAP-211	1
RAP1GAP	RAP1GAP-202	0
RAP1GAP	RAP1GAP-207	0
USP48	USP48-201	1
USP48	USP48-204	1
USP48	USP48-203	1
USP48	USP48-213	1
USP48	USP48-211	0
USP48	USP48-215	0
USP48	USP48-205	1
USP48	USP48-212	0
USP48	USP48-214	0
LDLRAD2	LDLRAD2-201	1
LDLRAD2	LDLRAD2-203	1
HSPG2	HSPG2-203	1
HSPG2	HSPG2-214	0
HSPG2	HSPG2-202	0
HSPG2	HSPG2-215	0
HSPG2	HSPG2-201	0
CELA3B	CELA3B-201	1
CELA3B	CELA3B-203	0
CELA3A	CELA3A-201	1
CELA3A	CELA3A-203	0
CDC42	CDC42-206	1
CDC42	CDC42-203	1
CDC42	CDC42-202	1
CDC42	CDC42-201	1
CDC42	CDC42-209	1
CDC42	CDC42-207	0
CDC42	CDC42-208	0
CDC42	CDC42-211	1
CDC42	CDC42-204	0
CDC42	CDC42-210	1
WNT4	WNT4-201	1
WNT4	WNT4-202	0
WNT4	WNT4-203	0
ZBTB40	ZBTB40-205	0
ZBTB40	ZBTB40-202	1
ZBTB40	ZBTB40-201	1
ZBTB40	ZBTB40-204	1
ZBTB40	ZBTB40-203	0
EPHA8	EPHA8-201	1
EPHA8	EPHA8-202	1
C1QA	C1QA-201	1
C1QA	C1QA-203	0
C1QA	C1QA-202	1
C1QC	C1QC-203	1
C1QC	C1QC-202	1
C1QC	C1QC-201	1
C1QB	C1QB-203	0
C1QB	C1QB-201	0
C1QB	C1QB-202	1
EPHB2	EPHB2-207	1
EPHB2	EPHB2-202	1
EPHB2	EPHB2-204	1
EPHB2	EPHB2-203	1
EPHB2	EPHB2-201	1
LACTBL1	LACTBL1-201	1
LACTBL1	LACTBL1-202	1
TEX46	TEX46-201	0
TEX46	TEX46-202	1
TEX46	TEX46-203	1
KDM1A	KDM1A-203	1
KDM1A	KDM1A-201	1
KDM1A	KDM1A-202	1
KDM1A	KDM1A-205	0
LUZP1	LUZP1-203	1
LUZP1	LUZP1-201	1
LUZP1	LUZP1-202	1
LUZP1	LUZP1-204	0
LUZP1	LUZP1-205	0
HTR1D	HTR1D-201	1
HNRNPR	HNRNPR-201	1
HNRNPR	HNRNPR-210	1
HNRNPR	HNRNPR-203	1
HNRNPR	HNRNPR-202	1
HNRNPR	HNRNPR-214	1
HNRNPR	HNRNPR-212	1
HNRNPR	HNRNPR-204	1
HNRNPR	HNRNPR-205	0
HNRNPR	HNRNPR-207	0
HNRNPR	HNRNPR-208	0
ZNF436	ZNF436-201	1
ZNF436	ZNF436-202	1
TCEA3	TCEA3-203	1
TCEA3	TCEA3-205	0
TCEA3	TCEA3-201	1
TCEA3	TCEA3-204	1
ASAP3	ASAP3-209	1
ASAP3	ASAP3-201	1
ASAP3	ASAP3-212	1
ASAP3	ASAP3-204	0
ASAP3	ASAP3-202	1
ASAP3	ASAP3-211	0
E2F2	E2F2-201	1
ID3	ID3-201	1
RPL11	RPL11-201	1
RPL11	RPL11-206	1
RPL11	RPL11-203	1
ELOA	ELOA-201	1
ELOA	ELOA-204	1
ELOA	ELOA-203	1
PITHD1	PITHD1-201	1
PITHD1	PITHD1-203	0
PITHD1	PITHD1-202	1
LYPLA2	LYPLA2-205	1
LYPLA2	LYPLA2-206	0
LYPLA2	LYPLA2-204	1
LYPLA2	LYPLA2-203	1
LYPLA2	LYPLA2-202	1
LYPLA2	LYPLA2-207	0
LYPLA2	LYPLA2-201	1
GALE	GALE-216	1
GALE	GALE-201	1
GALE	GALE-206	0
GALE	GALE-204	0
GALE	GALE-202	0
GALE	GALE-203	0
GALE	GALE-205	0
HMGCL	HMGCL-203	1
HMGCL	HMGCL-204	1
HMGCL	HMGCL-201	0
FUCA1	FUCA1-201	1
CNR2	CNR2-201	1
PNRC2	PNRC2-205	1
PNRC2	PNRC2-203	0
PNRC2	PNRC2-202	1
PNRC2	PNRC2-201	1
PNRC2	PNRC2-204	1
SRSF10	SRSF10-214	1
SRSF10	SRSF10-204	1
SRSF10	SRSF10-207	1
SRSF10	SRSF10-211	1
SRSF10	SRSF10-205	1
SRSF10	SRSF10-206	1
SRSF10	SRSF10-203	1
MYOM3	MYOM3-201	1
MYOM3	MYOM3-202	1
IL22RA1	IL22RA1-201	1
IFNLR1	IFNLR1-201	1
IFNLR1	IFNLR1-202	1
IFNLR1	IFNLR1-205	1
IFNLR1	IFNLR1-204	1
IFNLR1	IFNLR1-203	1
GRHL3	GRHL3-204	1
GRHL3	GRHL3-202	1
GRHL3	GRHL3-203	1
GRHL3	GRHL3-206	0
GRHL3	GRHL3-201	1
STPG1	STPG1-202	1
STPG1	STPG1-203	1
STPG1	STPG1-201	1
STPG1	STPG1-205	0
STPG1	STPG1-204	0
NIPAL3	NIPAL3-204	1
NIPAL3	NIPAL3-201	1
NIPAL3	NIPAL3-203	1
NIPAL3	NIPAL3-202	1
NIPAL3	NIPAL3-205	0
RCAN3	RCAN3-207	1
RCAN3	RCAN3-210	1
RCAN3	RCAN3-202	1
RCAN3	RCAN3-209	1
RCAN3	RCAN3-205	1
RCAN3	RCAN3-204	1
RCAN3	RCAN3-208	1
RCAN3	RCAN3-203	1
RCAN3	RCAN3-211	1
RCAN3	RCAN3-201	1
NCMAP	NCMAP-201	1
SRRM1	SRRM1-221	0
SRRM1	SRRM1-202	1
SRRM1	SRRM1-201	1
SRRM1	SRRM1-203	1
SRRM1	SRRM1-222	0
CLIC4	CLIC4-201	1
RUNX3	RUNX3-201	1
RUNX3	RUNX3-203	1
RUNX3	RUNX3-202	1
SYF2	SYF2-201	1
SYF2	SYF2-202	1
RSRP1	RSRP1-201	1
RSRP1	RSRP1-202	1
RSRP1	RSRP1-219	0
RSRP1	RSRP1-208	0
RSRP1	RSRP1-220	0
RHD	RHD-211	1
RHD	RHD-210	1
RHD	RHD-207	1
RHD	RHD-201	1
RHD	RHD-206	1
RHD	RHD-202	1
RHD	RHD-209	1
RHD	RHD-203	1
RHD	RHD-204	1
TMEM50A	TMEM50A-201	1
RHCE	RHCE-201	1
RHCE	RHCE-202	1
RHCE	RHCE-204	1
RHCE	RHCE-209	0
RHCE	RHCE-203	1
RHCE	RHCE-205	1
RHCE	RHCE-206	1
MACO1	MACO1-202	1
MACO1	MACO1-201	1
LDLRAP1	LDLRAP1-201	1
MAN1C1	MAN1C1-208	1
MAN1C1	MAN1C1-203	1
MAN1C1	MAN1C1-201	1
MAN1C1	MAN1C1-202	1
SELENON	SELENON-201	1
SELENON	SELENON-203	1
SELENON	SELENON-202	1
SELENON	SELENON-205	1
MTFR1L	MTFR1L-205	0
MTFR1L	MTFR1L-223	0
MTFR1L	MTFR1L-220	0
MTFR1L	MTFR1L-210	1
MTFR1L	MTFR1L-212	0
MTFR1L	MTFR1L-209	0
MTFR1L	MTFR1L-203	1
MTFR1L	MTFR1L-218	1
MTFR1L	MTFR1L-215	1
MTFR1L	MTFR1L-204	1
MTFR1L	MTFR1L-216	0
MTFR1L	MTFR1L-202	1
MTFR1L	MTFR1L-217	0
MTFR1L	MTFR1L-201	1
MTFR1L	MTFR1L-207	1
AUNIP	AUNIP-203	1
AUNIP	AUNIP-201	1
PAQR7	PAQR7-201	1
PAQR7	PAQR7-202	1
STMN1	STMN1-204	1
STMN1	STMN1-206	1
STMN1	STMN1-203	1
STMN1	STMN1-201	1
STMN1	STMN1-202	1
STMN1	STMN1-205	0
PAFAH2	PAFAH2-201	1
PAFAH2	PAFAH2-202	1
PAFAH2	PAFAH2-203	0
PAFAH2	PAFAH2-204	0
EXTL1	EXTL1-201	1
SLC30A2	SLC30A2-202	1
SLC30A2	SLC30A2-201	1
TRIM63	TRIM63-201	1
PDIK1L	PDIK1L-204	1
PDIK1L	PDIK1L-203	0
PDIK1L	PDIK1L-201	1
PDIK1L	PDIK1L-202	1
FAM110D	FAM110D-201	1
C1orf232	C1orf232-201	1
C1orf232	C1orf232-202	1
AL391650.1	AL391650.1-201	1
AL391650.1	AL391650.1-205	1
AL391650.1	AL391650.1-206	1
ZNF593	ZNF593-202	1
ZNF593	ZNF593-201	1
CNKSR1	CNKSR1-201	1
CNKSR1	CNKSR1-202	1
CNKSR1	CNKSR1-214	1
CATSPER4	CATSPER4-201	0
CATSPER4	CATSPER4-202	1
CEP85	CEP85-208	1
CEP85	CEP85-202	1
CEP85	CEP85-201	1
CEP85	CEP85-203	0
SH3BGRL3	SH3BGRL3-201	1
SH3BGRL3	SH3BGRL3-202	1
UBXN11	UBXN11-201	1
UBXN11	UBXN11-207	1
UBXN11	UBXN11-202	1
UBXN11	UBXN11-205	1
UBXN11	UBXN11-204	1
UBXN11	UBXN11-206	1
UBXN11	UBXN11-203	0
UBXN11	UBXN11-212	0
UBXN11	UBXN11-210	0
UBXN11	UBXN11-211	0
UBXN11	UBXN11-209	0
UBXN11	UBXN11-208	0
CD52	CD52-201	1
CRYBG2	CRYBG2-206	1
CRYBG2	CRYBG2-201	1
CRYBG2	CRYBG2-210	0
CRYBG2	CRYBG2-205	0
ZNF683	ZNF683-202	1
ZNF683	ZNF683-201	1
ZNF683	ZNF683-205	1
ZNF683	ZNF683-209	0
ZNF683	ZNF683-206	0
ZNF683	ZNF683-208	0
ZNF683	ZNF683-207	0
ZNF683	ZNF683-204	0
ZNF683	ZNF683-203	0
LIN28A	LIN28A-201	1
LIN28A	LIN28A-202	1
DHDDS	DHDDS-206	1
DHDDS	DHDDS-201	1
DHDDS	DHDDS-216	1
DHDDS	DHDDS-217	1
DHDDS	DHDDS-203	1
DHDDS	DHDDS-202	1
DHDDS	DHDDS-225	0
DHDDS	DHDDS-223	0
DHDDS	DHDDS-212	0
DHDDS	DHDDS-213	0
DHDDS	DHDDS-215	0
DHDDS	DHDDS-210	0
DHDDS	DHDDS-222	0
DHDDS	DHDDS-207	0
DHDDS	DHDDS-208	0
DHDDS	DHDDS-205	0
HMGN2	HMGN2-201	1
HMGN2	HMGN2-210	1
RPS6KA1	RPS6KA1-204	1
RPS6KA1	RPS6KA1-203	1
RPS6KA1	RPS6KA1-213	1
RPS6KA1	RPS6KA1-215	0
RPS6KA1	RPS6KA1-216	1
RPS6KA1	RPS6KA1-220	1
RPS6KA1	RPS6KA1-205	0
RPS6KA1	RPS6KA1-206	0
ARID1A	ARID1A-204	1
ARID1A	ARID1A-201	1
ARID1A	ARID1A-216	0
ARID1A	ARID1A-205	1
ARID1A	ARID1A-207	0
ARID1A	ARID1A-202	1
ARID1A	ARID1A-209	1
ARID1A	ARID1A-212	0
PIGV	PIGV-204	1
PIGV	PIGV-210	1
PIGV	PIGV-206	1
PIGV	PIGV-207	1
PIGV	PIGV-202	1
PIGV	PIGV-203	1
PIGV	PIGV-208	1
PIGV	PIGV-201	1
ZDHHC18	ZDHHC18-202	1
ZDHHC18	ZDHHC18-201	0
ZDHHC18	ZDHHC18-205	0
ZDHHC18	ZDHHC18-204	0
SFN	SFN-201	1
GPN2	GPN2-202	1
GPN2	GPN2-201	1
GPN2	GPN2-203	0
GPATCH3	GPATCH3-202	0
GPATCH3	GPATCH3-201	1
GPATCH3	GPATCH3-203	0
NUDC	NUDC-202	0
NUDC	NUDC-201	1
NUDC	NUDC-203	0
NR0B2	NR0B2-201	1
KDF1	KDF1-201	1
KDF1	KDF1-202	1
TRNP1	TRNP1-201	1
TRNP1	TRNP1-202	0
TENT5B	TENT5B-201	1
SLC9A1	SLC9A1-201	1
SLC9A1	SLC9A1-203	1
SLC9A1	SLC9A1-202	0
WDTC1	WDTC1-201	1
WDTC1	WDTC1-202	1
TMEM222	TMEM222-211	1
TMEM222	TMEM222-201	1
TMEM222	TMEM222-210	1
TMEM222	TMEM222-204	1
TMEM222	TMEM222-203	1
TMEM222	TMEM222-209	0
SYTL1	SYTL1-211	1
SYTL1	SYTL1-201	1
SYTL1	SYTL1-210	1
SYTL1	SYTL1-202	0
SYTL1	SYTL1-208	1
MAP3K6	MAP3K6-205	0
MAP3K6	MAP3K6-201	1
MAP3K6	MAP3K6-202	1
FCN3	FCN3-201	1
FCN3	FCN3-202	1
CD164L2	CD164L2-202	1
CD164L2	CD164L2-203	1
GPR3	GPR3-201	1
WASF2	WASF2-202	1
WASF2	WASF2-201	1
AHDC1	AHDC1-201	1
AHDC1	AHDC1-217	1
AHDC1	AHDC1-213	1
AHDC1	AHDC1-202	1
AHDC1	AHDC1-207	1
AHDC1	AHDC1-206	1
FGR	FGR-203	1
FGR	FGR-204	1
FGR	FGR-202	1
FGR	FGR-201	0
FGR	FGR-205	0
IFI6	IFI6-201	1
IFI6	IFI6-202	1
IFI6	IFI6-203	1
FAM76A	FAM76A-204	1
FAM76A	FAM76A-205	1
FAM76A	FAM76A-207	1
FAM76A	FAM76A-202	1
FAM76A	FAM76A-203	1
FAM76A	FAM76A-201	1
FAM76A	FAM76A-206	0
STX12	STX12-201	1
STX12	STX12-202	0
PPP1R8	PPP1R8-202	1
PPP1R8	PPP1R8-201	1
PPP1R8	PPP1R8-203	1
PPP1R8	PPP1R8-204	0
THEMIS2	THEMIS2-201	1
THEMIS2	THEMIS2-202	1
THEMIS2	THEMIS2-203	1
THEMIS2	THEMIS2-204	1
THEMIS2	THEMIS2-205	0
THEMIS2	THEMIS2-206	0
THEMIS2	THEMIS2-207	0
RPA2	RPA2-203	1
RPA2	RPA2-204	0
RPA2	RPA2-202	1
RPA2	RPA2-201	1
RPA2	RPA2-205	0
SMPDL3B	SMPDL3B-202	1
SMPDL3B	SMPDL3B-203	0
SMPDL3B	SMPDL3B-201	1
SMPDL3B	SMPDL3B-206	1
XKR8	XKR8-207	1
XKR8	XKR8-206	1
XKR8	XKR8-201	1
EYA3	EYA3-203	1
EYA3	EYA3-208	1
EYA3	EYA3-204	1
EYA3	EYA3-202	1
EYA3	EYA3-201	1
PTAFR	PTAFR-202	1
PTAFR	PTAFR-203	1
PTAFR	PTAFR-201	1
DNAJC8	DNAJC8-206	0
DNAJC8	DNAJC8-201	1
ATP5IF1	ATP5IF1-204	1
ATP5IF1	ATP5IF1-201	1
ATP5IF1	ATP5IF1-203	1
ATP5IF1	ATP5IF1-202	1
SESN2	SESN2-201	1
MED18	MED18-201	1
MED18	MED18-202	1
PHACTR4	PHACTR4-205	0
PHACTR4	PHACTR4-202	1
PHACTR4	PHACTR4-208	0
PHACTR4	PHACTR4-201	1
RCC1	RCC1-204	1
RCC1	RCC1-213	1
RCC1	RCC1-207	0
RCC1	RCC1-210	0
RCC1	RCC1-203	1
RCC1	RCC1-206	0
RCC1	RCC1-202	1
RCC1	RCC1-201	1
RCC1	RCC1-205	0
RCC1	RCC1-212	0
RCC1	RCC1-209	0
TRNAU1AP	TRNAU1AP-201	1
TAF12	TAF12-202	1
TAF12	TAF12-201	1
RAB42	RAB42-201	1
RAB42	RAB42-202	1
GMEB1	GMEB1-203	1
GMEB1	GMEB1-202	1
GMEB1	GMEB1-201	1
YTHDF2	YTHDF2-203	0
YTHDF2	YTHDF2-209	1
YTHDF2	YTHDF2-201	1
YTHDF2	YTHDF2-208	1
YTHDF2	YTHDF2-207	0
OPRD1	OPRD1-202	1
OPRD1	OPRD1-201	1
EPB41	EPB41-214	1
EPB41	EPB41-233	1
EPB41	EPB41-201	1
EPB41	EPB41-204	1
EPB41	EPB41-229	1
EPB41	EPB41-221	1
EPB41	EPB41-216	1
EPB41	EPB41-207	1
EPB41	EPB41-238	1
EPB41	EPB41-202	1
EPB41	EPB41-230	0
EPB41	EPB41-206	1
EPB41	EPB41-223	1
EPB41	EPB41-218	1
EPB41	EPB41-235	1
EPB41	EPB41-241	1
EPB41	EPB41-224	1
EPB41	EPB41-220	1
EPB41	EPB41-205	1
EPB41	EPB41-203	1
EPB41	EPB41-227	1
EPB41	EPB41-213	0
EPB41	EPB41-225	0
EPB41	EPB41-222	0
EPB41	EPB41-232	0
TMEM200B	TMEM200B-202	1
TMEM200B	TMEM200B-201	1
SRSF4	SRSF4-201	1
SRSF4	SRSF4-202	0
MECR	MECR-201	1
MECR	MECR-202	1
PTPRU	PTPRU-201	1
PTPRU	PTPRU-202	1
PTPRU	PTPRU-204	1
PTPRU	PTPRU-205	1
MATN1	MATN1-201	1
LAPTM5	LAPTM5-201	1
SDC3	SDC3-202	1
SDC3	SDC3-201	1
PUM1	PUM1-205	1
PUM1	PUM1-201	1
PUM1	PUM1-204	1
PUM1	PUM1-206	1
PUM1	PUM1-214	0
PUM1	PUM1-211	0
PUM1	PUM1-207	1
PUM1	PUM1-202	1
PUM1	PUM1-203	1
PUM1	PUM1-220	0
PUM1	PUM1-216	0
PUM1	PUM1-223	0
PUM1	PUM1-222	0
NKAIN1	NKAIN1-201	1
NKAIN1	NKAIN1-202	0
NKAIN1	NKAIN1-204	0
SNRNP40	SNRNP40-201	1
SNRNP40	SNRNP40-202	1
ZCCHC17	ZCCHC17-206	1
ZCCHC17	ZCCHC17-207	1
ZCCHC17	ZCCHC17-205	1
ZCCHC17	ZCCHC17-208	1
ZCCHC17	ZCCHC17-204	1
ZCCHC17	ZCCHC17-202	1
ZCCHC17	ZCCHC17-201	1
ZCCHC17	ZCCHC17-209	1
FABP3	FABP3-201	1
FABP3	FABP3-202	0
SERINC2	SERINC2-202	1
SERINC2	SERINC2-206	1
SERINC2	SERINC2-201	1
SERINC2	SERINC2-205	1
TINAGL1	TINAGL1-202	1
TINAGL1	TINAGL1-201	1
TINAGL1	TINAGL1-211	1
HCRTR1	HCRTR1-203	1
HCRTR1	HCRTR1-202	1
HCRTR1	HCRTR1-201	1
PEF1	PEF1-201	1
COL16A1	COL16A1-203	1
COL16A1	COL16A1-204	0
COL16A1	COL16A1-205	0
COL16A1	COL16A1-202	1
COL16A1	COL16A1-201	0
ADGRB2	ADGRB2-206	1
ADGRB2	ADGRB2-205	1
ADGRB2	ADGRB2-201	1
ADGRB2	ADGRB2-204	1
ADGRB2	ADGRB2-202	1
ADGRB2	ADGRB2-212	1
ADGRB2	ADGRB2-203	1
ADGRB2	ADGRB2-207	0
ADGRB2	ADGRB2-215	0
ADGRB2	ADGRB2-208	0
SPOCD1	SPOCD1-201	1
SPOCD1	SPOCD1-202	1
SPOCD1	SPOCD1-203	1
SPOCD1	SPOCD1-214	1
SPOCD1	SPOCD1-209	0
SPOCD1	SPOCD1-211	0
SPOCD1	SPOCD1-210	0
SPOCD1	SPOCD1-208	0
PTP4A2	PTP4A2-218	1
PTP4A2	PTP4A2-219	1
PTP4A2	PTP4A2-220	1
PTP4A2	PTP4A2-201	1
PTP4A2	PTP4A2-217	1
PTP4A2	PTP4A2-203	1
PTP4A2	PTP4A2-202	0
PTP4A2	PTP4A2-216	0
KHDRBS1	KHDRBS1-202	1
KHDRBS1	KHDRBS1-204	1
TMEM39B	TMEM39B-202	0
TMEM39B	TMEM39B-201	1
KPNA6	KPNA6-201	1
KPNA6	KPNA6-202	0
TXLNA	TXLNA-202	1
TXLNA	TXLNA-201	1
CCDC28B	CCDC28B-201	1
CCDC28B	CCDC28B-202	1
IQCC	IQCC-201	1
IQCC	IQCC-202	1
DCDC2B	DCDC2B-201	1
TMEM234	TMEM234-203	1
TMEM234	TMEM234-202	1
TMEM234	TMEM234-201	1
EIF3I	EIF3I-201	0
EIF3I	EIF3I-202	1
FAM167B	FAM167B-201	1
LCK	LCK-206	1
LCK	LCK-212	0
LCK	LCK-202	1
LCK	LCK-213	0
LCK	LCK-214	1
LCK	LCK-207	0
LCK	LCK-205	0
LCK	LCK-211	0
LCK	LCK-204	0
LCK	LCK-201	1
HDAC1	HDAC1-201	1
HDAC1	HDAC1-202	0
MARCKSL1	MARCKSL1-201	1
TSSK3	TSSK3-203	0
TSSK3	TSSK3-201	1
FAM229A	FAM229A-204	1
FAM229A	FAM229A-203	0
BSDC1	BSDC1-206	1
BSDC1	BSDC1-201	1
BSDC1	BSDC1-209	1
BSDC1	BSDC1-203	1
BSDC1	BSDC1-205	1
BSDC1	BSDC1-210	0
BSDC1	BSDC1-212	0
ZBTB8B	ZBTB8B-201	1
ZBTB8A	ZBTB8A-202	1
ZBTB8A	ZBTB8A-201	1
ZBTB8OS	ZBTB8OS-201	1
ZBTB8OS	ZBTB8OS-208	1
ZBTB8OS	ZBTB8OS-214	0
ZBTB8OS	ZBTB8OS-203	0
ZBTB8OS	ZBTB8OS-202	1
ZBTB8OS	ZBTB8OS-204	0
ZBTB8OS	ZBTB8OS-205	1
RBBP4	RBBP4-204	1
RBBP4	RBBP4-202	1
RBBP4	RBBP4-201	1
RBBP4	RBBP4-206	1
RBBP4	RBBP4-213	0
RBBP4	RBBP4-205	0
RBBP4	RBBP4-210	0
RBBP4	RBBP4-208	0
RBBP4	RBBP4-212	0
SYNC	SYNC-202	1
SYNC	SYNC-201	1
SYNC	SYNC-203	0
SYNC	SYNC-204	0
KIAA1522	KIAA1522-204	1
KIAA1522	KIAA1522-203	1
KIAA1522	KIAA1522-201	1
KIAA1522	KIAA1522-202	1
YARS1	YARS1-201	1
YARS1	YARS1-213	1
S100PBP	S100PBP-214	0
S100PBP	S100PBP-203	1
S100PBP	S100PBP-212	0
S100PBP	S100PBP-210	0
S100PBP	S100PBP-202	1
S100PBP	S100PBP-216	0
S100PBP	S100PBP-207	0
S100PBP	S100PBP-213	0
FNDC5	FNDC5-201	1
FNDC5	FNDC5-207	1
FNDC5	FNDC5-205	1
HPCA	HPCA-201	1
TMEM54	TMEM54-201	1
TMEM54	TMEM54-202	1
RNF19B	RNF19B-203	1
RNF19B	RNF19B-202	1
RNF19B	RNF19B-201	1
AK2	AK2-215	1
AK2	AK2-217	1
AK2	AK2-202	1
AK2	AK2-201	1
AK2	AK2-210	1
AK2	AK2-204	1
AK2	AK2-206	1
AK2	AK2-218	1
AK2	AK2-208	1
